DOMINIO,UBIGEO,CONGLOME,VIVIENDA,HOGAR,TrabajaPerú,FACTOR07,TuvoTrabajo,Educacion,Sexo,Edad,Situación de Vulnerabilidad
Sierra Centro,022008,015353,162,11,0,222.086868286133,1,Primaria Incompleta,Hombre,51,Pobre Extremo
Sierra Centro,022008,015353,162,11,0,222.086868286133,1,Primaria Completa,Mujer,44,Pobre Extremo
Sierra Centro,022008,015353,162,11,0,222.086868286133,1,Secundaria Incompleta,Mujer,25,Pobre Extremo
Sierra Centro,022008,015353,163,11,0,222.086868286133,1,Primaria Incompleta,Mujer,59,Vulnerable No Pobre
Sierra Centro,022008,015353,163,11,0,222.086868286133,0,Sin Nivel,Mujer,71,Vulnerable No Pobre
Sierra Centro,050101,015784,001,11,0,21.1176910400391,1,Primaria Incompleta,Mujer,68,Pobre No Extremo
Sierra Centro,050101,015784,001,11,0,21.1176910400391,0,Superior Universitaria Completa,Mujer,40,Pobre No Extremo
Sierra Centro,050101,015784,001,11,0,21.1176910400391,0,Superior Universitaria Incompleta,Mujer,22,Pobre No Extremo
Sierra Centro,050101,015784,097,11,0,21.1176910400391,1,Superior No Universitaria Completa,Hombre,41,Vulnerable No Pobre
Sierra Centro,050101,015784,097,11,0,21.1176910400391,0,Superior No Universitaria Completa,Mujer,37,Vulnerable No Pobre
Sierra Centro,050101,015784,120,11,0,21.1176910400391,1,Secundaria Completa,Hombre,42,Vulnerable No Pobre
Sierra Centro,050101,015784,120,11,0,21.1176910400391,1,Secundaria Incompleta,Mujer,37,Vulnerable No Pobre
Sierra Centro,050101,015784,143,11,0,21.1176910400391,0,Secundaria Completa,Hombre,59,Pobre No Extremo
Sierra Centro,050101,015784,143,11,0,21.1176910400391,1,Sin Nivel,Mujer,55,Pobre No Extremo
Sierra Centro,050101,015784,143,11,0,21.1176910400391,1,Superior Universitaria Completa,Mujer,34,Pobre No Extremo
Sierra Centro,050101,015784,143,11,0,21.1176910400391,1,Superior Universitaria Incompleta,Hombre,29,Pobre No Extremo
Sierra Centro,050101,015784,143,11,0,21.1176910400391,1,Superior Universitaria Completa,Mujer,27,Pobre No Extremo
Sierra Centro,050101,015784,143,11,0,21.1176910400391,0,Secundaria Completa,Mujer,21,Pobre No Extremo
Sierra Centro,050101,015784,143,11,0,21.1176910400391,0,Sin Nivel,Mujer,98,Pobre No Extremo
Sierra Centro,050101,015786,001,11,0,454.390563964844,1,Primaria Incompleta,Mujer,47,Vulnerable No Pobre
Sierra Centro,050101,015786,028,11,0,454.390563964844,1,Secundaria Completa,Mujer,24,Vulnerable No Pobre
Sierra Centro,050101,015786,049,11,0,454.390563964844,1,Superior No Universitaria Incompleta,Mujer,27,Pobre No Extremo
Sierra Centro,050101,015786,049,11,0,454.390563964844,1,Sin Nivel,Mujer,56,Pobre No Extremo
Sierra Centro,050101,015786,049,11,0,454.390563964844,0,Sin Nivel,Mujer,85,Pobre No Extremo
Sierra Centro,050101,015786,064,11,0,454.390563964844,1,Primaria Incompleta,Mujer,49,Vulnerable No Pobre
Sierra Centro,050101,015786,074,11,0,454.390563964844,1,Primaria Incompleta,Mujer,52,Vulnerable No Pobre
Sierra Centro,050101,015786,074,11,0,454.390563964844,1,Superior No Universitaria Completa,Mujer,28,Vulnerable No Pobre
Sierra Centro,050101,015789,040,11,0,410.718353271484,1,Primaria Incompleta,Mujer,44,Vulnerable No Pobre
Sierra Centro,050101,015789,040,11,0,410.718353271484,1,Secundaria Incompleta,Hombre,46,Vulnerable No Pobre
Sierra Centro,050101,015789,040,11,0,410.718353271484,1,Superior No Universitaria Incompleta,Mujer,24,Vulnerable No Pobre
Sierra Centro,050101,015789,062,11,0,410.718353271484,1,Primaria Incompleta,Hombre,58,Pobre No Extremo
Sierra Centro,050101,015789,062,11,0,410.718353271484,1,Sin Nivel,Mujer,48,Pobre No Extremo
Sierra Centro,050101,015789,084,11,0,410.718353271484,1,Secundaria Completa,Hombre,39,Pobre No Extremo
Sierra Centro,050101,015789,084,11,0,410.718353271484,1,Primaria Incompleta,Mujer,39,Pobre No Extremo
Sierra Centro,050101,015789,107,11,0,410.718353271484,1,Secundaria Incompleta,Hombre,25,Pobre Extremo
Sierra Centro,050101,015789,107,11,0,410.718353271484,1,Secundaria Completa,Mujer,27,Pobre Extremo
Sierra Centro,050101,015789,129,12,0,410.718353271484,1,Secundaria Incompleta,Mujer,30,Pobre Extremo
Sierra Centro,050101,015789,129,22,0,410.718353271484,1,Secundaria Completa,Mujer,18,Pobre Extremo
Sierra Centro,050101,015790,077,11,0,141.207855224609,1,Primaria Completa,Hombre,38,Vulnerable No Pobre
Sierra Centro,050101,015790,077,11,0,141.207855224609,0,Secundaria Incompleta,Mujer,39,Vulnerable No Pobre
Sierra Centro,050101,015790,077,11,0,141.207855224609,1,Superior No Universitaria Incompleta,Hombre,21,Vulnerable No Pobre
Sierra Centro,050101,015791,014,11,0,163.519378662109,1,Secundaria Completa,Hombre,39,Vulnerable No Pobre
Sierra Centro,050101,015791,014,11,0,163.519378662109,1,Secundaria Incompleta,Mujer,39,Vulnerable No Pobre
Sierra Centro,050101,015791,031,11,0,163.519378662109,0,Primaria Incompleta,Hombre,62,Pobre No Extremo
Sierra Centro,050101,015791,031,11,0,163.519378662109,0,Sin Nivel,Mujer,71,Pobre No Extremo
Sierra Centro,050101,015791,096,11,0,163.519378662109,1,Primaria Incompleta,Mujer,69,Pobre Extremo
Sierra Centro,050101,015791,096,11,0,163.519378662109,1,Sin Nivel,Mujer,81,Pobre Extremo
Sierra Centro,050101,015792,058,11,1,340.792907714844,1,Primaria Completa,Hombre,46,Pobre No Extremo
Sierra Centro,050101,015792,058,11,1,340.792907714844,1,Primaria Incompleta,Mujer,45,Pobre No Extremo
Sierra Centro,050101,015792,058,11,1,340.792907714844,1,Superior Universitaria Incompleta,Hombre,23,Pobre No Extremo
Sierra Centro,050101,015792,076,11,1,340.792907714844,1,Primaria Completa,Hombre,43,Pobre No Extremo
Sierra Centro,050101,015792,076,11,1,340.792907714844,1,Primaria Completa,Mujer,36,Pobre No Extremo
Sierra Centro,050101,015792,076,11,1,340.792907714844,0,Sin Nivel,Hombre,18,Pobre No Extremo
Sierra Centro,050101,015792,093,11,0,340.792907714844,1,Secundaria Incompleta,Mujer,39,Vulnerable No Pobre
Sierra Centro,050101,015792,093,11,0,340.792907714844,1,Secundaria Completa,Hombre,20,Vulnerable No Pobre
Sierra Centro,050101,015792,093,11,0,340.792907714844,0,Secundaria Completa,Mujer,18,Vulnerable No Pobre
Sierra Centro,050101,015792,093,11,0,340.792907714844,1,Sin Nivel,Mujer,66,Vulnerable No Pobre
Sierra Centro,050101,015793,019,11,0,410.718353271484,1,Primaria Completa,Hombre,49,Vulnerable No Pobre
Sierra Centro,050101,015793,019,11,0,410.718353271484,1,Secundaria Incompleta,Mujer,41,Vulnerable No Pobre
Sierra Centro,050101,015793,019,11,0,410.718353271484,1,Superior Universitaria Incompleta,Mujer,27,Vulnerable No Pobre
Sierra Centro,050101,015793,019,11,0,410.718353271484,0,Superior Universitaria Incompleta,Mujer,25,Vulnerable No Pobre
Sierra Centro,050101,015793,152,11,0,410.718353271484,1,Superior No Universitaria Incompleta,Mujer,48,Vulnerable No Pobre
Sierra Centro,050101,015793,152,11,0,410.718353271484,0,Superior No Universitaria Incompleta,Hombre,21,Vulnerable No Pobre
Sierra Centro,050101,015795,070,11,0,155.598892211914,1,Superior No Universitaria Incompleta,Mujer,42,Vulnerable No Pobre
Sierra Centro,050101,015796,026,11,0,340.792907714844,1,Primaria Incompleta,Mujer,44,Pobre No Extremo
Sierra Centro,050101,015796,039,11,0,340.792907714844,1,Primaria Incompleta,Mujer,56,Vulnerable No Pobre
Sierra Centro,050101,015796,039,11,0,340.792907714844,0,Básica especial,Mujer,29,Vulnerable No Pobre
Sierra Centro,050101,015796,074,11,0,340.792907714844,1,Primaria Completa,Mujer,44,Vulnerable No Pobre
Sierra Centro,050101,015796,085,11,0,340.792907714844,1,Secundaria Incompleta,Hombre,29,Pobre No Extremo
Sierra Centro,050101,015796,085,11,0,340.792907714844,1,Secundaria Incompleta,Mujer,27,Pobre No Extremo
Sierra Centro,050101,015797,014,11,0,434.87890625,1,Secundaria Incompleta,Hombre,43,Pobre No Extremo
Sierra Centro,050101,015797,014,11,0,434.87890625,0,Secundaria Incompleta,Mujer,45,Pobre No Extremo
Sierra Centro,050101,015797,014,11,0,434.87890625,0,Superior Universitaria Incompleta,Hombre,21,Pobre No Extremo
Sierra Centro,050101,015797,030,11,0,434.87890625,1,Superior No Universitaria Incompleta,Mujer,53,Vulnerable No Pobre
Sierra Centro,050101,015797,030,11,0,434.87890625,0,Superior No Universitaria Incompleta,Mujer,22,Vulnerable No Pobre
Sierra Centro,050101,015797,045,11,0,434.87890625,1,Secundaria Completa,Hombre,48,Vulnerable No Pobre
Sierra Centro,050101,015797,045,11,0,434.87890625,1,Secundaria Completa,Mujer,50,Vulnerable No Pobre
Sierra Centro,050101,015797,077,11,0,434.87890625,1,Secundaria Completa,Hombre,48,Vulnerable No Pobre
Sierra Centro,050101,015797,077,11,0,434.87890625,1,Superior Universitaria Incompleta,Mujer,47,Vulnerable No Pobre
Sierra Centro,050101,015797,077,11,0,434.87890625,1,Secundaria Completa,Hombre,23,Vulnerable No Pobre
Sierra Centro,050101,015797,077,11,0,434.87890625,1,Secundaria Completa,Hombre,21,Vulnerable No Pobre
Sierra Centro,050101,015797,124,11,0,434.87890625,0,Secundaria Incompleta,Mujer,32,Vulnerable No Pobre
Sierra Centro,050101,015797,124,11,0,434.87890625,1,Primaria Completa,Hombre,35,Vulnerable No Pobre
Sierra Centro,050101,015799,003,11,0,321.020416259766,1,Secundaria Completa,Hombre,34,Pobre No Extremo
Sierra Centro,050101,015799,003,11,0,321.020416259766,1,Secundaria Incompleta,Mujer,31,Pobre No Extremo
Sierra Centro,050101,015799,044,22,0,321.020416259766,1,Primaria Completa,Hombre,68,Vulnerable No Pobre
Sierra Centro,050101,015799,044,22,0,321.020416259766,0,Secundaria Incompleta,Mujer,37,Vulnerable No Pobre
Sierra Centro,050101,015799,044,22,0,321.020416259766,1,Secundaria Completa,Hombre,34,Vulnerable No Pobre
Sierra Centro,050101,015799,044,22,0,321.020416259766,1,Secundaria Completa,Hombre,19,Vulnerable No Pobre
Sierra Centro,050101,015799,066,11,0,321.020416259766,1,Superior Universitaria Incompleta,Hombre,55,Vulnerable No Pobre
Sierra Centro,050101,015799,066,11,0,321.020416259766,0,Primaria Incompleta,Mujer,56,Vulnerable No Pobre
Sierra Centro,050101,015799,066,11,0,321.020416259766,1,Superior Universitaria Incompleta,Hombre,27,Vulnerable No Pobre
Sierra Centro,050101,015799,066,11,0,321.020416259766,1,Superior Universitaria Incompleta,Hombre,28,Vulnerable No Pobre
Sierra Centro,050101,015799,109,11,0,321.020416259766,1,Primaria Incompleta,Hombre,61,Vulnerable No Pobre
Sierra Centro,050101,015799,109,11,0,321.020416259766,1,Primaria Incompleta,Mujer,59,Vulnerable No Pobre
Sierra Centro,050101,015799,109,11,0,321.020416259766,1,Superior Universitaria Completa,Hombre,31,Vulnerable No Pobre
Sierra Centro,050101,015799,109,11,0,321.020416259766,1,Superior No Universitaria Incompleta,Hombre,28,Vulnerable No Pobre
Sierra Centro,050101,015799,109,11,0,321.020416259766,1,Superior No Universitaria Incompleta,Hombre,26,Vulnerable No Pobre
Sierra Centro,050101,015799,109,11,0,321.020416259766,0,Secundaria Completa,Mujer,24,Vulnerable No Pobre
Sierra Centro,050101,015799,109,11,0,321.020416259766,0,Sin Nivel,Mujer,80,Vulnerable No Pobre
Sierra Centro,050101,015799,153,11,0,321.020416259766,1,Secundaria Completa,Mujer,40,Vulnerable No Pobre
Sierra Centro,050101,015801,063,11,0,434.87890625,1,Sin Nivel,Mujer,61,Pobre No Extremo
Sierra Centro,050101,015805,016,11,0,410.718353271484,1,Secundaria Incompleta,Hombre,46,Vulnerable No Pobre
Sierra Centro,050101,015805,016,11,0,410.718353271484,1,Secundaria Incompleta,Mujer,44,Vulnerable No Pobre
Sierra Centro,050101,015805,016,11,0,410.718353271484,1,Superior Universitaria Completa,Mujer,25,Vulnerable No Pobre
Sierra Centro,050101,015805,016,11,0,410.718353271484,0,Secundaria Completa,Hombre,20,Vulnerable No Pobre
Sierra Centro,050101,015805,037,11,0,410.718353271484,1,Primaria Incompleta,Hombre,51,Vulnerable No Pobre
Sierra Centro,050101,015805,037,11,0,410.718353271484,1,Primaria Incompleta,Mujer,47,Vulnerable No Pobre
Sierra Centro,050101,015805,037,11,0,410.718353271484,1,Secundaria Completa,Hombre,20,Vulnerable No Pobre
Sierra Centro,050101,015805,068,11,0,410.718353271484,1,Primaria Completa,Hombre,54,Vulnerable No Pobre
Sierra Centro,050101,015805,068,11,0,410.718353271484,1,Primaria Incompleta,Mujer,47,Vulnerable No Pobre
Sierra Centro,050101,015805,068,11,0,410.718353271484,0,Superior Universitaria Incompleta,Mujer,21,Vulnerable No Pobre
Sierra Centro,050101,015806,074,11,0,141.207855224609,1,Secundaria Incompleta,Mujer,55,Vulnerable No Pobre
Sierra Centro,050101,015806,074,11,0,141.207855224609,1,Primaria Incompleta,Hombre,60,Vulnerable No Pobre
Sierra Centro,050101,015806,074,11,0,141.207855224609,0,Superior No Universitaria Completa,Mujer,28,Vulnerable No Pobre
Sierra Centro,050101,015806,114,11,0,141.207855224609,0,Primaria Completa,Mujer,37,Vulnerable No Pobre
Sierra Centro,050101,015806,114,11,0,141.207855224609,1,Primaria Completa,Hombre,50,Vulnerable No Pobre
Sierra Centro,050101,015814,089,11,0,205.901565551758,1,Secundaria Incompleta,Hombre,67,Vulnerable No Pobre
Sierra Centro,050101,015814,089,11,0,205.901565551758,1,Secundaria Completa,Mujer,67,Vulnerable No Pobre
Sierra Centro,050101,015814,089,11,0,205.901565551758,1,Superior No Universitaria Completa,Hombre,41,Vulnerable No Pobre
Sierra Centro,050101,015814,123,11,0,205.901565551758,1,Superior Universitaria Completa,Hombre,70,Pobre No Extremo
Sierra Centro,050101,015814,123,11,0,205.901565551758,0,Sin Nivel,Mujer,80,Pobre No Extremo
Sierra Centro,050101,015815,042,11,0,326.1591796875,1,Primaria Completa,Mujer,61,Pobre Extremo
Sierra Centro,050101,015815,042,11,0,326.1591796875,0,Superior Universitaria Completa,Mujer,29,Pobre Extremo
Sierra Centro,050101,015815,042,11,0,326.1591796875,0,Primaria Incompleta,Hombre,85,Pobre Extremo
Sierra Centro,050101,015815,075,11,0,326.1591796875,1,Secundaria Incompleta,Mujer,30,Vulnerable No Pobre
Sierra Centro,050101,015818,008,11,0,141.207855224609,1,Secundaria Completa,Hombre,37,Pobre No Extremo
Sierra Centro,050101,015818,008,11,0,141.207855224609,0,Primaria Completa,Mujer,33,Pobre No Extremo
Sierra Centro,050101,015818,091,11,0,141.207855224609,1,Secundaria Completa,Hombre,62,Vulnerable No Pobre
Sierra Centro,050101,015818,091,11,0,141.207855224609,1,Superior No Universitaria Incompleta,Mujer,59,Vulnerable No Pobre
Sierra Centro,050101,015818,091,11,0,141.207855224609,0,Superior No Universitaria Incompleta,Hombre,23,Vulnerable No Pobre
Sierra Centro,050101,015821,090,11,0,205.901565551758,1,Superior Universitaria Incompleta,Hombre,54,Vulnerable No Pobre
Sierra Centro,050101,015821,090,11,0,205.901565551758,0,Primaria Incompleta,Mujer,44,Vulnerable No Pobre
Sierra Centro,050101,015821,090,11,0,205.901565551758,1,Superior Universitaria Incompleta,Hombre,25,Vulnerable No Pobre
Sierra Centro,050101,015821,090,11,0,205.901565551758,0,Sin Nivel,Mujer,61,Vulnerable No Pobre
Sierra Centro,050101,015882,017,11,0,179.438827514648,1,Primaria Incompleta,Hombre,82,Vulnerable No Pobre
Sierra Centro,050101,015882,017,11,0,179.438827514648,1,Primaria Incompleta,Mujer,70,Vulnerable No Pobre
Sierra Centro,050101,015882,018,11,0,179.438827514648,1,Primaria Completa,Mujer,29,Pobre No Extremo
Sierra Centro,050101,015882,018,11,0,179.438827514648,1,Secundaria Incompleta,Hombre,34,Pobre No Extremo
Sierra Centro,050101,015882,019,11,0,179.438827514648,1,Superior Universitaria Completa,Hombre,58,Vulnerable No Pobre
Sierra Centro,050101,015882,019,11,0,179.438827514648,1,Secundaria Completa,Mujer,48,Vulnerable No Pobre
Sierra Centro,050101,015882,019,11,0,179.438827514648,1,Secundaria Completa,Hombre,20,Vulnerable No Pobre
Sierra Centro,050101,015882,020,11,0,179.438827514648,1,Primaria Completa,Hombre,56,Vulnerable No Pobre
Sierra Centro,050101,015882,020,11,0,179.438827514648,1,Primaria Incompleta,Mujer,52,Vulnerable No Pobre
Sierra Centro,050101,015882,143,11,0,179.438827514648,1,Secundaria Incompleta,Hombre,32,Pobre No Extremo
Sierra Centro,050101,015882,143,11,0,179.438827514648,1,Primaria Completa,Mujer,25,Pobre No Extremo
Sierra Centro,050101,015882,145,11,0,179.438827514648,1,Primaria Incompleta,Hombre,67,Pobre No Extremo
Sierra Centro,050101,015882,145,11,0,179.438827514648,1,Sin Nivel,Mujer,83,Pobre No Extremo
Sierra Centro,050101,015882,146,11,0,179.438827514648,1,Primaria Incompleta,Mujer,76,Vulnerable No Pobre
Sierra Centro,050101,015882,147,11,0,179.438827514648,0,Sin Nivel,Mujer,82,Vulnerable No Pobre
Sierra Centro,050102,015896,069,11,0,167.209548950195,1,Secundaria Incompleta,Hombre,38,Vulnerable No Pobre
Sierra Centro,050102,015896,069,11,0,167.209548950195,1,Primaria Incompleta,Mujer,34,Vulnerable No Pobre
Sierra Centro,050102,015896,070,11,0,167.209548950195,0,Sin Nivel,Mujer,66,Pobre No Extremo
Sierra Centro,050102,015896,070,11,0,167.209548950195,0,Primaria Incompleta,Hombre,63,Pobre No Extremo
Sierra Centro,050102,015896,070,11,0,167.209548950195,1,Secundaria Incompleta,Hombre,37,Pobre No Extremo
Sierra Centro,050102,015896,071,11,0,167.209548950195,1,Primaria Incompleta,Hombre,50,Vulnerable No Pobre
Sierra Centro,050102,015896,071,11,0,167.209548950195,1,Primaria Incompleta,Mujer,48,Vulnerable No Pobre
Sierra Centro,050102,015896,071,11,0,167.209548950195,1,Superior Universitaria Incompleta,Hombre,24,Vulnerable No Pobre
Sierra Centro,050102,015896,071,11,0,167.209548950195,0,Secundaria Completa,Hombre,20,Vulnerable No Pobre
Sierra Centro,050102,015896,139,11,0,167.209548950195,1,Secundaria Incompleta,Hombre,44,Vulnerable No Pobre
Sierra Centro,050102,015896,139,11,0,167.209548950195,1,Secundaria Completa,Mujer,43,Vulnerable No Pobre
Sierra Centro,050102,015896,139,11,0,167.209548950195,1,Superior Universitaria Incompleta,Mujer,22,Vulnerable No Pobre
Sierra Centro,050102,015896,139,11,0,167.209548950195,0,Secundaria Completa,Hombre,19,Vulnerable No Pobre
Sierra Centro,050102,015896,146,11,1,167.209548950195,1,Superior No Universitaria Incompleta,Mujer,34,Pobre No Extremo
Sierra Centro,050102,015896,147,11,0,167.209548950195,1,Primaria Completa,Hombre,58,Vulnerable No Pobre
Sierra Centro,050102,015896,147,11,0,167.209548950195,0,Primaria Incompleta,Mujer,52,Vulnerable No Pobre
Sierra Centro,050102,015896,147,11,0,167.209548950195,1,Superior No Universitaria Incompleta,Mujer,19,Vulnerable No Pobre
Sierra Centro,050102,015896,150,11,0,167.209548950195,1,Secundaria Incompleta,Hombre,49,Pobre No Extremo
Sierra Centro,050102,015896,150,11,0,167.209548950195,1,Superior No Universitaria Incompleta,Mujer,42,Pobre No Extremo
Sierra Centro,050102,015922,029,11,0,163.764602661133,1,Sin Nivel,Mujer,74,Pobre Extremo
Sierra Centro,050102,015922,029,11,0,163.764602661133,1,Primaria Incompleta,Hombre,37,Pobre Extremo
Sierra Centro,050102,015922,032,11,0,163.764602661133,1,Primaria Incompleta,Hombre,54,Pobre No Extremo
Sierra Centro,050102,015922,032,11,0,163.764602661133,1,Primaria Incompleta,Mujer,24,Pobre No Extremo
Sierra Centro,050102,015922,208,11,0,163.764602661133,1,Secundaria Incompleta,Hombre,35,Pobre No Extremo
Sierra Centro,050102,015922,208,11,0,163.764602661133,1,Primaria Completa,Mujer,33,Pobre No Extremo
Sierra Centro,050102,015922,209,11,0,163.764602661133,1,Sin Nivel,Mujer,81,Vulnerable No Pobre
Sierra Centro,050102,015922,210,11,0,163.764602661133,1,Primaria Completa,Hombre,37,Pobre No Extremo
Sierra Centro,050102,015922,210,11,0,163.764602661133,1,Primaria Incompleta,Mujer,32,Pobre No Extremo
Sierra Centro,050102,015922,211,11,0,163.764602661133,1,Primaria Incompleta,Hombre,52,Pobre No Extremo
Sierra Centro,050102,015922,211,11,0,163.764602661133,1,Secundaria Incompleta,Mujer,46,Pobre No Extremo
Sierra Centro,050102,015922,211,11,0,163.764602661133,1,Secundaria Completa,Hombre,22,Pobre No Extremo
Sierra Centro,050102,015922,211,11,0,163.764602661133,0,Secundaria Completa,Hombre,19,Pobre No Extremo
Sierra Centro,050102,015922,212,11,0,163.764602661133,1,Secundaria Incompleta,Hombre,29,Vulnerable No Pobre
